episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/allreduce_latency,info/learner/default_policy/grad_gnorm,info/learner/default_policy/td_error,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
-17.0,-21.0,-20.63917525773196,1144.6082474226805,0,3,113904,False,97,113,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-11,1589087711,4.9862284660339355,555.0337429046631,19310,ip-172-31-20-81,172.31.20.81,555.0337429046631,0,113,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180, 1223, 1059, 1416]",15.908,2011.527,5.057,113904,301088,113904,225,52.1,44.5,0.16833333333333333,0.0558607452511748,0.0,0.17831209299938738,"[ 0.05552101 -0.04094839 -0.01285267 -0.00891209 -0.1406889   0.01004505
 -0.08475447 -0.05678272 -0.09216738  0.00733376 -0.01104355 -0.11010027
 -0.06837749 -0.06059694  0.05643702 -0.06228542 -0.05562782 -0.12992716
 -0.02899837 -0.03377676 -0.00697279 -0.09383297 -0.03130722 -0.14650011
 -0.01193953 -0.01848221 -0.02493191 -0.20922804 -0.09044409 -0.09436035
  0.04877281 -0.0793767 ]",0.0005,-5.352062225341797,-5.9784345626831055,-4.65624475479126,-0.05084708333015442
-17.0,-21.0,-20.63917525773196,1144.6082474226805,0,3,114912,False,97,114,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-16,1589087716,4.8387367725372314,559.8724796772003,19310,ip-172-31-20-81,172.31.20.81,559.8724796772003,0,114,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180, 1223, 1059, 1416]",15.53,2060.555,4.476,114912,303776,114912,227,52.44,44.5,0.162,0.055860745251174806,0.0,0.028453075254473607,"[ 0.00995111 -0.00976849  0.01359224  0.00897217  0.5150404   0.00996256
 -0.00274372 -0.07541275  0.09762859 -0.12189198 -0.00918436  0.18217468
 -0.13395643 -0.05503035 -0.07416153 -0.23036718  0.06805849 -0.09948492
  0.02061367  0.02912092 -0.06458187 -0.04247046 -0.04755592 -0.11281013
  0.10314894 -0.00187492  0.01623535 -0.09078979 -0.00356007 -0.13582277
 -0.00372553  0.08851337]",0.0005,-5.182408332824707,-6.018726825714111,-0.8399835824966431,-0.004755645990371704
-17.0,-21.0,-20.65,1140.97,3,3,115920,False,100,115,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-21,1589087721,4.929138660430908,564.8016183376312,19310,ip-172-31-20-81,172.31.20.81,564.8016183376312,0,115,00000,0,"[-21.0, -21.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0]","[1028, 1018, 1024, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180, 1223, 1059, 1416]",15.627,2047.763,4.617,115920,306464,115920,229,52.150000000000006,44.5,0.17333333333333334,0.0558607452511748,0.0,0.3284427228747464,"[ 0.08065367  0.04877901  0.08401299  0.07934141  0.14717627 -0.00967455
  0.1707735   0.07603741  0.05867434  0.08164597  0.15537977  0.05823183
  0.07899666  0.00402689  0.15219784  0.10723782  0.2361989   0.05661297
  0.19190073  0.00798702  0.15242863  0.05151749  0.00703669  0.01127386
  0.06680202  0.11092567  0.14666891 -0.03610325  0.13495111  0.14150763
  0.13746834  0.06643772]",0.0005,-5.17468786239624,-5.690804481506348,-4.434725284576416,0.08928453922271729
-17.0,-21.0,-20.65,1140.97,0,3,116928,False,100,116,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-26,1589087726,4.962500810623169,569.7641191482544,19310,ip-172-31-20-81,172.31.20.81,569.7641191482544,0,116,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180, 1223, 1059, 1416, 1028, 1018, 1024]",16.078,1990.283,5.397,116928,309152,116928,231,52.199999999999996,44.5,0.18500000000000003,0.0558607452511748,0.0,0.054115213042983785,"[ 0.48658037  0.04039097 -0.07533789 -0.11997318 -0.12467337 -0.1108079
 -0.01771402 -0.13442326 -0.05133867 -0.11441851  0.22040558 -0.5203614
 -0.08851624  0.04968786  0.00829744 -0.12693167 -0.00131476 -0.09790468
  0.10555792 -0.11082602 -0.03987503  0.01892138  0.74584866 -0.01396179
 -0.0251193  -0.04231739 -0.04799366 -0.13531113 -0.06955242 -0.09648466
  0.04958773  0.11147547]",0.0005,-5.1680450439453125,-6.089111328125,-0.7862117290496826,-0.010262612253427505
-17.0,-21.0,-20.65,1140.97,0,3,117936,False,100,117,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-31,1589087731,4.931570768356323,574.6956899166107,19310,ip-172-31-20-81,172.31.20.81,574.6956899166107,0,117,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180, 1223, 1059, 1416, 1028, 1018, 1024]",15.818,2023.039,5.079,117936,311840,117936,233,52.23333333333333,44.5,0.15666666666666665,0.0558607452511748,0.0,0.2897100908620896,"[-0.13171005 -0.04607725 -0.00453281 -0.03687334 -0.06976604 -0.12279463
 -0.07898331 -0.22765923 -0.6240568  -0.08621836 -0.01100349 -0.03858328
 -0.00879383 -0.066113    0.46869183 -2.3119307  -0.08802938 -0.04297638
 -0.16192436 -0.04844952 -0.07210255 -0.07189608 -0.85492706 -0.0658493
 -0.03992367  0.07354736 -0.09785509 -0.03366947  0.3434658  -0.13369894
  0.00709438 -0.0400424 ]",0.0005,-5.187870025634766,-6.295830726623535,-0.8516753911972046,-0.1476137787103653
-17.0,-21.0,-20.68,1136.14,2,3,118944,False,102,118,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-36,1589087736,4.93136739730835,579.6270573139191,19310,ip-172-31-20-81,172.31.20.81,579.6270573139191,0,118,00000,0,"[-21.0, -21.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0]","[1107, 1010, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180, 1223, 1059, 1416, 1028, 1018, 1024]",15.557,2056.964,4.542,118944,314528,118944,235,51.44,44.5,0.15999999999999998,0.055860745251174806,0.0,0.39755099930873733,"[ 0.13700056  0.10521364 -0.00750542  0.14088202  0.10137081 -0.01880741
  0.08728218  0.07033157  0.15197897  0.124125    0.04998446  0.02153397
  0.01120424  0.9894867  -0.03446722  0.14886236  0.01732588  0.00750685
  0.02719355  0.74234676  0.10131264 -0.03372145  0.02982903  0.07113123
  0.07536221  0.12044811  0.17438745  0.11186647  0.20445633 -0.08856535
  0.10420847  0.04872561]",0.0005,-5.015756607055664,-6.190496444702148,-0.8850496411323547,0.11850906908512115
-19.0,-21.0,-20.72,1131.29,1,3,119952,False,103,119,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-41,1589087741,4.957302808761597,584.5843601226807,19310,ip-172-31-20-81,172.31.20.81,584.5843601226807,0,119,00000,0,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1128, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180, 1223, 1059, 1416, 1028, 1018, 1024, 1107, 1010]",16.019,1997.665,5.109,119952,317216,119952,237,52.583333333333336,44.5,0.16666666666666666,0.0558607452511748,0.0,0.2286794830845216,"[ 0.07692099  0.04376936  0.08304167  0.26775694  0.04020262  0.1646142
  0.04232502  0.02547169 -0.00909424  0.07750225 -0.0102253   0.05288839
  0.03030252 -0.22619104  0.19720554 -0.1011014   0.1518879  -0.04457808
  0.2885118  -0.02134037 -0.06243658 -0.10857964  0.07711887  0.0466938
  0.12174654  0.18195486  0.03247309  0.17836952  0.07742453  0.49866247
  0.05694914 -0.00888777]",0.0005,-5.202699184417725,-6.039551258087158,-0.6414944529533386,0.06941747665405273
-19.0,-21.0,-20.72,1131.29,0,3,120960,False,103,120,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-46,1589087746,4.944618225097656,589.5289783477783,19310,ip-172-31-20-81,172.31.20.81,589.5289783477783,0,120,00000,0,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180, 1223, 1059, 1416, 1028, 1018, 1024, 1107, 1010, 1128]",15.851,2018.843,5.078,120960,319904,120960,239,52.50000000000001,44.5,0.17666666666666667,0.0558607452511748,0.0,0.4270331304095043,"[ 0.10571241  0.12145329 -0.30717802  0.88942575  0.08433199  0.07835007
  0.12981367  0.19309664  0.12605667  0.22087002  0.08986425  0.17726994
  0.17403555  0.23245716  0.12335348  0.05137205  0.07517576  0.10062575
  0.12349415  0.1500144   0.31017447  0.09197569  0.05821371  0.24028301
  0.02930403  0.10778999  0.3308401   0.1751833   0.02115488  0.10113955
  0.14790678 -0.537168  ]",0.0005,-4.829719543457031,-6.164072036743164,-0.6237250566482544,0.1255122721195221
-19.0,-21.0,-20.72,1131.1,2,3,121968,False,105,121,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-51,1589087751,4.897936582565308,594.4269149303436,19310,ip-172-31-20-81,172.31.20.81,594.4269149303436,0,121,00000,0,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1020, 1012, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180, 1223, 1059, 1416, 1028, 1018, 1024, 1107, 1010, 1128]",15.542,2058.927,4.509,121968,322592,121968,241,52.04,44.5,0.168,0.055860745251174806,0.0,0.31090964759632334,"[-0.01078129  0.03791237  0.02698851  0.05448103  0.10267258  0.17103052
  0.09537649  0.02376747  0.07332659  0.11842155  0.00340223  0.16677141
  0.12253046  0.05372572  0.53272724  0.11974382  0.1043573   0.05469894
  0.02298498  0.02966833  0.08711386  0.06781483 -0.02613115  0.12008953
  0.08731365  0.33712626  0.09480238  0.02872372  0.01119471  0.267529
  0.03518534  0.08739948]",0.0005,-4.965198516845703,-6.085690498352051,-0.5253484845161438,0.09693649411201477
-19.0,-21.0,-20.71,1132.17,1,3,122976,False,106,122,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-56,1589087756,4.898102760314941,599.3250176906586,19310,ip-172-31-20-81,172.31.20.81,599.3250176906586,0,122,00000,0,"[-20.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1135, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180, 1223, 1059, 1416, 1028, 1018, 1024, 1107, 1010, 1128, 1020, 1012]",22.749,1406.67,5.193,122976,325280,122976,243,53.16666666666666,44.5,0.15,0.0558607452511748,0.0,0.44628335547746695,"[ 1.51079178e-01  1.31249905e-01  1.50724411e-01  1.76263809e-01
  3.75256538e-02 -4.79754925e-01  2.05262661e-01  1.18409157e-01
 -9.80934501e-02  1.11475945e-01  3.38554382e-02  1.31129265e-01
  1.29269600e-01  1.96080685e-01  2.46761799e-01  1.44253731e-01
 -7.51000643e-02  2.37202168e-01  8.73627663e-02  2.25756645e-01
  3.28361511e-01  1.17932796e-01  1.71286583e-01  9.11140442e-02
  2.57629871e-01 -1.04093015e-01  1.33202553e-01 -3.37174606e+00
  2.38513947e-03  7.97204971e-02  8.12680244e-01  1.01880550e-01]",0.0005,-4.537383079528809,-5.7947845458984375,-0.6013997197151184,0.015033405274152756
